Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Pre-demographic dividend,PRE,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.24242424,86.52647059,85.37058824,83.75882353,83.58235294,80.79705882,66.97647059,65.52571429,55.75277778,49.99722222,50.22777778,51.58888889,52.15277778,52.21944444
Puerto Rico,PRI,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.6,57.6,57.6,60.6,60.6,63.6,63.1,50.4,49.6,66,65.8,63.4,63.4,63.4
"Korea, Dem. People’s Rep.",PRK,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,43.8,42.9,42.5,42.3,42.6,42.6,41.9,42.2,42.3,40.9,39.8,39.8,39.8
Paraguay,PRY,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5,44.8,35.1,35,35,35,35,35,35,35,35,35,35,35
West Bank and Gaza,PSE,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,18.1,16.8,16.5,16.5,16.5,16.5,16.5,16.5,15.3,15.3,15.3,15.3,15.3
Pacific island small states,PSS,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.05555556,39.05555556,38.95555556,38.85555556,38.28888889,38.18888889,38.11111111,38.33333333,38.88888889,38.95555556,38.95555556,39.23333333,39.2,39.35555556
Post-demographic dividend,PST,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.27419355,46.934375,45.946875,45.3375,43.225,41.553125,40.12647059,39.64705882,40.24444444,40.31666667,39.82777778,39.7,38.78611111,38.78611111
French Polynesia,PYF,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3
Romania,ROU,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.8,48.2,45.6,45.4,45.5,44,43.5,43.3,43.2,43.2,42,40,40,40
Russian Federation,RUS,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7,48.9,47,47.4,47.5,46.3
Rwanda,RWA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2,41.2,37.2,37.1,34.7,34.7,34.7,34.5,33,33,33,33,33.2,33.2
South Asia,SAS,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.32,34.94,35.38,35.64,35.32,42.14,45.36,37.16,38.8875,38.75,38.6375,40.2625,43.15,43.55
Saudi Arabia,SAU,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,14.6,14.6,14.6,14.7,14.7,14.7,14.7,14.6,14.6,15,15.7,15.7,15.7
Sudan,SDN,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7,36.1,36.1,36.1,36.1,36.1,36.1,36.1,45.4,45.4,45.4,45.4,45.4,45.4
Senegal,SEN,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.3,45.1,47.3,45.1,45.1,45.1
Singapore,SGP,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2,22.4,21.8,24.2,24.1,23.4,23.8,18.4,20.1,18,18,19.1,20.3,20.6
Solomon Islands,SLB,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1,26.1,26.1,26.1,26.1,26.2,26.2,25.3,32,32,32,32,32,32
Sierra Leone,SLE,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,272,235.2,235.2,235.2,235.2,32.4,32.4,31,31,30.7,30.7,30.7,30.7
El Salvador,SLV,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,38.8,38.8,38.8,35.5,35.5,35.6
San Marino,SMR,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,40.1,40.1,40.5,35.4,35.4,35.4
Somalia,SOM,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9,30.9,30.9,29.2,29.2,31.2,31.2,31.2,31.2,35.6,36.6,36.7,36.7,36.6
Sub-Saharan Africa (excluding high income),SSA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.59767442,74.44090909,73.67045455,73.02954545,72.48863636,69.87045455,59.17727273,58.37111111,50.6826087,46.05217391,46.29130435,47.11086957,47.07826087,47.14782609
South Sudan,SSD,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,29.2,29,29,31.4,31.4,31.4
Sub-Saharan Africa,SSF,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.04772727,73.86222222,73.10888889,72.44222222,71.85777778,69.25111111,58.52888889,57.61304348,50.14680851,45.70638298,45.94680851,46.74893617,46.71702128,46.78510638
Small states,SST,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.77179487,48.84146341,46.77045455,45.64444444,44.48222222,43.51111111,42.95319149,43.30833333,42.83541667,38.18125,37.66041667,38.23333333,38.26041667,38.45625
Sao Tome and Principe,STP,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,51.3,51.3,51.3,51.3,38.8,38,38,38,37.5,37.5,37,37,37
Suriname,SUR,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9
Slovak Republic,SVK,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,47.6,47.6,47.4,48.4,48.9,48.3,49.2,48.7,49.4,50.4,50.1,50.1,49.7
Slovenia,SVN,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2,39.2,38.4,34.9,35.8,33.6,32.9,32.9,31.4,31,31,31,31,31
Sweden,SWE,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.1,54.1,53.8,53.8,53.9,52.1,52.1,52.1,52.1,49.1,49.1,49.1,49.1,49.1
Eswatini,SWZ,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6,36.6,36.6,36.6,36.6,36.8,37.6,36.8,36.7,36.9,34.7,35.1,35.2,35.7
Sint Maarten (Dutch part),SXM,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4,48.4,48.4,46.6,44.1,42,30,23.5,25.5,29.8,30.1,30.1,30.1,30.1
Syrian Arab Republic,SYR,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,43.5,43.5,40.5,39.9,39.9,39.9,39.9,39.9,42.7,42.7,42.7,42.7,42.7
Turks and Caicos Islands,TCA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,74,74,71.3,71.3,75.8,75.8,75.7,72.4,63.5,63.5,63.5,63.5,63.5
East Asia & Pacific (IDA & IBRD countries),TEA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.78333333,38.77777778,38.83888889,37.26666667,35.15,34.57222222,34.96666667,35.11578947,36.1952381,35.96190476,35.8047619,36.1,35.87142857,35.75238095
Europe & Central Asia (IDA & IBRD countries),TEC,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.37368421,52.135,48.67,48.63,43.34285714,39.29047619,38.3047619,37.74285714,37.12727273,34.28636364,34.77272727,33.9,33.33181818,33.02727273
Togo,TGO,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5,52.5,52.6,52.6,52.5,50.3,48.9,48.9,48.9,50.3,48.5,48.5,48.5,48.2
Thailand,THA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4,35.9,36.4,36.1,35.8,35.8,35.9,36.1,28.7,26,26.8,29.6,28.7,29.5
Tajikistan,TJK,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.9,79.9,80,83.4,83.8,84,84.5,84.5,80.9,81.8,81.8,66.1,66.3,67.3
Turkmenistan,TKM,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.775,48.23214286,47.99285714,46.59285714,46.56785714,46.15357143,46.16785714,46.11428571,47.36333333,47.66333333,47.30666667,45.87,46.37666667,46.61
Timor-Leste,TLS,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9,48.9,48.9,33.1,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2
Middle East & North Africa (IDA & IBRD countries),TMN,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.90909091,46.13636364,45.88181818,44.87272727,44.59090909,44.6,43.08181818,42.075,41.28333333,42.00833333,41.85833333,41.05833333,41.55833333,41.43333333
Tonga,TON,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,27.5,27.5,27.5,22.7,23.6,23.6,23.6,27.5,27.5,27.5,27.5,27.5,27.5
South Asia (IDA & IBRD),TSA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.32,34.94,35.38,35.64,35.32,42.14,45.36,37.16,38.8875,38.75,38.6375,40.2625,43.15,43.55
Sub-Saharan Africa (IDA & IBRD countries),TSS,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.04772727,73.86222222,73.10888889,72.44222222,71.85777778,69.25111111,58.52888889,57.61304348,50.14680851,45.70638298,45.94680851,46.74893617,46.71702128,46.78510638
Trinidad and Tobago,TTO,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2,39.2,35,36.3,36.3,35,31,31,31.5,32,32.2,32,36.2,39.7
Tunisia,TUN,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2,61.2,61.2,59.1,62.8,62.8,62.8,62.8,62.8,62.8,60.2,60.2,64.1,60.2
Turkey,TUR,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1,45.7,44.9,44.6,43.5,43.5,40.1,40.2,39.9,40.2,40.6,41,40.9,40.9
Tuvalu,TUV,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,43.8,43.9,44.4,44.4,44.4,44.9,44.9,44.3,44.3,43.9,43.9,44.1,44
Uganda,UGA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7,35,36.6,35.4,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.7,33.7,33.7
Ukraine,UKR,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3,57,56.6,57.2,57.2,55.5,57.1,55.4,54.4,52.7,52.2,52.3,37.8,41.7
Upper middle income,UMC,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.73111111,41.95,40.96956522,40.35434783,38.99130435,37.88043478,37.35217391,37.49361702,38.62156863,38.23137255,38.21568627,38.56078431,38.66470588,38.7372549
Uruguay,URY,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3,71.3,71.3,43,41.9,41.9,41.9,41.9,41.8,41.8,41.8,41.8,41.8,41.8
United States,USA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,43.8,43.9,44,43.8,43.8
Uzbekistan,UZB,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.7,112.1,90.3,89.8,95,95.8,97.7,98.7,93.7,42.1,41.1,38.1,38.3,32.1
St. Vincent and the Grenadines,VCT,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,45,45,42.6,41,38.7,38.7,38.7,38.6,38.6,39.3,39.3,39.3,39.3
"Venezuela, RB",VEN,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2,49.8,53.6,55.6,60.4,51.9,62.8,61.5,65,65,64.7,65,64.6,64.6
British Virgin Islands,VGB,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9,39.9,39.9,39.9,40,33.1,39.9,35.3,40.8,40.8,39.4,39.4,38.1,37.8
Vanuatu,VUT,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.5,8.5,8.5,8.5,8.5,8.5
World,WLD,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.18220859,51.99520958,50.79941176,49.8994152,48.64767442,47.32616279,44.26494253,43.61123596,41.94656085,40.64285714,40.51957672,40.37354497,40.37777778,40.37195767
Samoa,WSM,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,19.3,19.3,18.4,18.4,18.4,18.4,18.4,18.4,18.1,18.1,18.5,19.3,19.3
Kosovo,XKX,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3,16.5,15.8,15.6,15.4,15.4,15.2,15.2,15.2,15.2
"Yemen, Rep.",YEM,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.7,49.4,49.4,49.3,49.3,49.3,34.5,33.6,26.6,26.6,26.6,26.6,26.6,26.6
South Africa,ZAF,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1,36.6,36.1,33.3,30,30.2,31.8,32,28.7,28.9,28.8,28.8,28.9,29.1
Zambia,ZMB,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,15.4,15,15,15,14.3,14.4,16.2,15.9,15.5,18.6,18.6,15.6,15.6
Zimbabwe,ZWE,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,30.2,49.3,66.3,36.1,38.2,33.5,33.4,34.1,31.4,31.6,31.6,31.6,31.6
