Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Bahrain,BHR,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,48.52890584,48.99196319,49.57536485,50.28520414,51.11661214,51.54011809,51.22512113,50.95717884,50.64035812,50.15775803,49.44191792,48.59379389,47.77443461,46.7378094,45.44717808,43.92768052,42.20346274,40.39843252,38.72832787,37.38052051,36.4227233,35.71001675,34.86762125,34.19242088,33.53328589,32.79843744,31.97157472,31.09916638,30.24008348,29.46156355,28.79683561,28.22884047,27.79986073,27.45234554,27.11345596,26.76008847,26.38858475,25.98233966,25.49724918,24.88441089,24.12719871,23.62556516,24.21683557,24.69560391,25.03350023,25.23085142,25.27956817,25.2572714,25.3500644,25.74148294,26.56529306,27.98111771,29.84969227,32.00629843,34.17568758,36.11447601,37.71163714,39.06004916,
"Bahamas, The",BHS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,27.56888599,26.97692595,26.37403528,25.80553038,25.28784431,24.83206835,24.43879662,24.09789168,23.79703072,23.5178525,23.24770432,22.9767917,22.69023938,22.41627456,22.16152543,21.93086788,21.72659311,21.54519508,21.37816809,21.21422036,21.04767892,20.85800951,20.60065249,20.34952891,20.10485272,19.87191679,19.63524564,19.40574443,19.23870105,19.20640405,19.35446491,19.69410349,20.15612072,20.74479738,21.31588046,21.73622336,21.93657472,21.93787852,21.78906332,21.58106971,21.38171391,21.20293393,21.0261396,20.85795348,20.69888564,20.55240444,20.42047676,20.30783452,20.2233633,20.17603326,20.17052474,20.21423123,20.30156067,20.40758279,20.49343986,20.52572543,20.4916939,20.39935224,
Belarus,BLR,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,20.73273665,20.94845523,21.16210235,21.38069769,21.61258708,21.90057985,22.20535884,22.52268513,22.86069847,23.22584333,23.41498211,23.38065757,23.37062558,23.39151782,23.45111306,23.62206136,23.82303936,24.01897877,24.20656985,24.28655479,24.22331667,24.15299479,24.0982683,24.05370306,24.02200396,24.01408791,24.01093093,24.0193865,24.13228842,24.14388978,24.06055568,24.01247619,23.92595313,23.83913613,23.8360412,23.88320623,23.93503949,24.0100969,24.09936707,24.19894821,24.35010689,24.51518178,24.71476473,24.93460874,25.15479555,25.37938903,25.59100968,25.75757641,25.88838485,25.99088005,26.10471456,26.23527435,26.34628261,26.43222406,26.5031095,26.55891491,26.62800824,26.71565833,
Belize,BLZ,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,32.42351888,32.57886672,32.73299307,32.88421501,33.03219546,33.1748953,33.31395236,33.44900378,33.58139024,33.70724276,33.82925515,33.94853279,34.06597808,34.17660069,34.28258009,34.38099776,34.47539955,34.03643595,33.44531033,32.88069572,32.34395505,31.83525328,31.35316045,30.89942853,30.47387541,30.07664404,29.70804594,29.36589237,29.04543517,28.74118282,28.45037193,28.17199311,27.92190671,27.84693809,27.77617444,27.7086702,27.64622256,27.5861596,27.53435543,27.49234649,27.46324573,27.44539741,27.15665684,26.82076386,26.49946083,26.19115318,25.89563395,25.61320921,25.34224834,25.0815783,24.83137766,24.59040644,24.35916967,24.15515117,23.9706051,23.79293266,23.62158664,23.45719957,
Brazil,BRA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,13.48662257,13.36077441,13.24598401,13.13824363,13.04226151,12.95949556,13.1371582,13.39950693,13.68088819,13.97970748,14.2983587,14.39579014,14.45783731,14.52950732,14.60978574,14.69666308,14.79081731,14.89131122,14.99987924,15.11611609,15.24120158,15.04328377,14.79019893,14.55209956,14.33220604,14.13161434,13.94998979,13.78605781,13.63829468,13.50435042,13.38341686,13.27504868,13.1104579,12.94307832,12.78485323,12.63391157,12.48968552,12.34117043,12.20118866,12.07195838,11.95484683,11.90667043,11.87159126,11.84397262,11.82426879,11.81166498,11.80688599,11.80928176,11.81773452,11.83007958,11.84553182,11.83574912,11.82644944,11.82032536,11.8184286,11.82145973,11.82980433,11.84248291,
Barbados,BRB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
